TOTAL,MES,DIA,DIA2,Temperature,Relative Humidity,Wind Speed,Wind Direction,luna,P
52.26,1,16,3,19.2,66.5,3.6,205,68.31078202,78
53.82,1,17,4,16.9,75.4,3.6,140,77.93806307,78
48.36,1,18,5,18.6,66.92,3.6,100,86.44768067,78
53.82,1,19,6,21.1,44.01,7.6,243.33,93.27711558,78
53.82,1,20,7,18,46.1,7.2,95,97.90652706,78
59.28,1,21,1,20.5,42.76,9.4,197.5,99.93063334,78
58.5,1,22,2,20.2,55.31,10.8,235,99.12732921,78
51.48,1,23,3,21.6,47.51,10.8,306.67,95.50409567,78
54.6,1,24,4,19,50.01,7.2,170,89.30726119,78
56.94,1,25,5,19.6,50.71,7.2,130,80.98965079,78
49.92,1,26,6,20.6,43.19,10.8,290,71.14493503,78
56.16,1,27,7,17.4,29.15,7.2,56.67,60.42647164,78
60.84,1,28,1,16.7,39.31,7.2,185,49.47077027,78
47.58,1,29,2,17.9,44.68,3.6,330,38.84082995,78
58.5,1,30,3,20,33.06,22.3,253.33,28.99575221,78
50.7,1,31,4,17.8,51.66,3.6,160,20.28450252,78
61.62,2,1,5,18.6,53.77,10.8,185,12.95643626,78
53.04,2,2,6,21.9,33.96,14.8,137.5,7.179905583,78
60.84,2,3,7,24,27.25,7.2,185,3.061854233,78
60.84,2,4,1,22.1,34.3,3.6,170,0.664111416,78
50.7,2,5,2,21.6,43.03,3.6,143.33,0.014726127,78
62.4,2,6,3,24,40.02,20.5,156.67,1.114392855,78
63.18,2,7,4,21,46.62,3.6,80,3.938654432,78
60.06,2,8,5,21.2,47.36,7.2,135,8.436371875,78
47.58,2,9,6,21.1,50.71,3.6,86.67,14.52438441,78
60.84,2,10,7,24.4,41.91,7.2,240,22.07788729,78
55.38,2,11,1,22.8,39.8,18.4,253.33,30.91633921,78
61.62,2,12,2,20.9,50.56,3.6,156.67,40.78601708,78
48.36,2,13,3,21.2,48.71,7.2,143.33,51.34265551,78
58.5,2,14,4,20.6,50.3,24.1,266.67,62.14038074,78
53.04,2,15,5,22.9,50.39,3.6,155,72.63514715,78
58.5,2,16,6,24.4,46.6,7.2,145,82.21044482,78
59.28,2,17,7,22.9,46.08,10.8,286.67,90.22882646,78
63.18,2,18,1,23.6,43.42,7.2,195,96.10492304,78
39.78,2,19,2,22.1,42.14,10.8,176.67,99.38647613,78
52.26,2,20,3,23.8,34.35,18.4,223.33,99.82367432,78
60.84,2,21,4,21.4,35.94,14.4,243.33,97.40758953,78
65.52,2,22,5,20.9,49.54,7.2,293.33,92.36672049,78
53.82,2,23,6,20.7,58.13,7.2,190,85.12350302,78
48.36,2,24,7,22.5,46.44,3.6,220,76.22450484,78
55.38,2,25,1,23.8,39.04,7.2,236.67,66.26388332,78
60.06,2,26,2,24.6,36.2,10.8,300,55.81789844,78
48.36,2,27,3,26.5,28.2,14.8,230,45.40098684,78
56.94,2,28,4,21,43.93,7.2,180,35.44522713,78
74.88,3,1,5,26.6,25.18,24.1,287.5,26.29853099,78
61.62,3,2,6,24.8,39.41,7.2,170,18.23411015,78
47.58,3,3,7,26.2,24.38,20.5,297.5,11.4642308,78
56.94,3,4,1,25.3,40.32,11.4,289,6.153482643,78
63.96,3,5,2,26.1,34.78,3.6,76.67,2.429249215,78
46.02,3,6,3,25.2,33.12,3.6,163.33,0.388800016,78
49.14,3,7,4,25.5,28.34,10.8,243.33,0.103110092,78
47.58,3,8,5,26.9,24.73,18.4,306.67,1.617329146,78
47.58,3,9,6,26.9,22.84,14.8,276.67,4.94723601,78
42.12,3,10,7,29.1,15.15,7.2,260,10.0705896,78
55.38,3,11,1,25.4,32.54,3.6,220,16.91254032,78
58.5,3,12,2,25.8,38.31,13,257.5,25.32554632,78
55.38,3,13,3,25.4,37.13,24.1,245,35.06659166,78
47.58,3,14,4,26,34.12,9.4,205,45.77749053,78
51.48,3,15,5,25.4,35.46,7.2,176.67,56.97662148,78
46.8,3,16,6,23,42.5,8.4,188.5,68.07099827,78
43.68,3,17,7,23.4,47.25,7.2,213.33,78.3946661,78
48.36,3,18,1,23.9,42.28,10.8,190,87.27265304,78
49.14,3,19,2,23.1,37.19,7.2,203.33,94.10078166,78
55.38,3,20,3,23.1,33.35,10.8,226.67,98.4241427,78
48.36,3,21,4,24.6,33.79,11.2,122.5,99.99485284,78
57.72,3,22,5,22.8,37.85,10.8,173.33,98.79471678,78
53.04,3,23,6,24.3,31.02,20.5,225,95.01893522,78
42.12,3,24,7,24.3,39.37,7.2,155,89.02855354,78
51.48,3,25,1,26.4,31.04,7.2,173.33,81.28708865,78
41.34,3,26,2,26.2,22.68,7.2,193.33,72.29810958,78
57.72,3,27,3,24.3,34.06,3.6,160,62.55616009,78
47.58,3,28,4,26.3,28.31,7.2,200,52.51629408,78
53.82,3,29,5,28.5,16.47,25.9,266,42.58098565,78
50.7,3,30,6,30.4,8.94,10.8,205,33.09935013,78
53.04,3,31,7,25.9,19.7,7.2,136.67,24.37280351,78
42.9,4,1,1,28.9,15.11,10.8,300,16.66256863,78
50.7,4,2,2,25.6,27.05,14.8,157.5,10.19644944,78
55.38,4,3,3,26,24.76,9.4,150,5.173919665,78
43.68,4,4,4,28.9,18.64,10.8,320,1.76925562,78
63.96,4,5,5,25.4,28.44,7.2,230,0.132214257,78
41.34,4,6,6,26.2,19.78,29.5,222.5,0.385071555,78
47.58,4,7,7,26.2,22.43,9.4,197.5,2.614325193,78
60.06,4,8,1,25.9,22.99,13,243.33,6.85561952,78
44.46,4,9,2,19.4,37.69,3.6,40,13.07184074,78
56.16,4,10,3,26.4,21.8,7.2,306.67,21.12686021,78
44.46,4,11,4,25.9,19.23,10.8,310,30.76056889,78
46.02,4,12,5,24.9,21.32,10.8,170,41.57355747,78
54.6,4,13,6,23.7,22.05,10.8,300,53.03055467,78
51.48,4,14,7,23.7,23.78,3.6,73.33,64.48921444,78
49.14,4,15,1,26.3,28.95,7.2,113.33,75.2547902,78
39,4,16,2,27.8,28.74,10.8,173.33,84.65316739,78
44.46,4,17,3,29,17.61,20.5,218,92.10772027,78
39,4,18,4,26.1,24.72,10.8,177.5,97.2027853,78
47.58,4,19,5,25.5,24.12,16.6,74,99.7198139,78
36.66,4,20,6,26.4,27.88,7.2,143.33,99.6403527,78
42.9,4,21,7,27.7,23.74,14.8,303.33,97.11954071,78
43.68,4,22,1,25.6,23.15,7.2,300,92.44102236,78
41.34,4,23,2,27.9,17.46,14.8,296.67,85.96672515,78
51.48,4,24,3,23.5,25.3,7.2,285,78.09282945,78
39.78,4,25,4,25.2,20.19,7.2,323.33,69.21830985,78
46.02,4,26,5,27.1,25.08,3.6,190,59.72710998,78
39.78,4,27,6,27.6,26.21,7.2,176.67,49.98121771,78
46.8,4,28,7,24.6,32.69,3.6,160,40.32038351,78
49.14,4,29,1,28.3,29.81,10.8,335,31.06464762,78
46.02,4,30,2,29.7,22.45,14.8,225,22.51726028,78
41.34,5,1,3,30.1,22.43,7.2,140,14.96694813,78
49.14,5,2,4,29.4,17.4,7.2,290,8.689081183,78
58.5,5,3,5,28.8,16.91,10.8,306.67,3.944963697,78
49.14,5,4,6,27.8,21.96,10.8,283.33,0.977589979,78
39,5,5,7,28.3,22.24,10.8,263.33,0.001501992,78
58.5,5,6,1,24.6,25.19,10.8,193.33,1.184628197,78
55.38,5,7,2,22.6,17.79,14.8,289.33,4.621674571,78
56.94,5,8,3,28.3,11.09,35.3,220,10.30174269,78
46.8,5,9,4,28,17.92,9.4,290,18.07661342,78
42.12,5,10,5,28,21.91,9.4,305,27.63911504,78
41.34,5,11,6,28.9,15.87,18.4,322.5,38.52146517,78
46.02,5,12,7,25.1,24.33,11.2,300,50.12024973,78
56.16,5,13,1,28.2,17.19,7.2,246.67,61.74804805,78
63.18,5,14,2,29.3,20.04,10.8,176.67,72.70370778,78
53.04,5,15,3,28.1,22.37,7.2,95,82.34709181,78
59.28,5,16,4,28.1,22.37,7.2,95,90.16245609,78
46.02,5,17,5,28.1,22.37,7.2,95,95.79820983,78
42.12,5,18,6,28.1,22.37,7.2,95,99.07805678,78
38.22,5,19,7,28.1,22.37,7.2,95,99.98641642,78
52.26,5,20,1,32,12.9,10.8,305,98.63674063,78
55.38,5,21,2,29.9,15.41,20.5,297.5,95.2334002,78
46.8,5,22,3,27.6,14.65,9.4,290,90.03640201,78
45.24,5,23,4,28.9,15.11,7.2,306.67,83.33465118,78
38.22,5,24,5,26.4,26.64,7.2,150,75.4294758,78
44.46,5,25,6,29.5,26.56,13,117.5,66.62702613,78
42.12,5,26,7,27.4,37.99,7.2,316.67,57.23661061,78
43.68,5,27,1,26.1,48.21,7.2,290,47.5719997,78
49.92,5,28,2,25.4,43.99,7.2,285,37.95364631,78
46.02,5,29,3,27.9,34.79,10.8,316.67,28.71082004,78
46.8,5,30,4,28.2,38.74,10.8,320,20.18309689,78
53.04,5,31,5,30.1,35.79,16.6,142.5,12.72014781,78
44.46,6,1,6,27.4,47.21,3.6,123.33,6.677569966,78
43.68,6,2,7,28.4,41.23,3.6,206.67,2.405382932,78
53.04,6,3,1,26.1,61.09,7.2,270,0.225820128,78
49.14,6,4,2,24.3,63.23,3.6,115,0.399043006,78
39.78,6,5,3,26,55.31,10.8,250,3.079532567,78
48.36,6,6,4,24.6,57.93,7.2,335,8.271152949,78
50.7,6,7,5,27.7,46.4,3.6,105,15.79307318,78
34.32,6,8,6,27.4,48.2,3.6,226.67,25.26932931,78
44.46,6,9,7,28.2,48.32,7.6,267.5,36.15031074,78
42.12,6,10,1,30.2,21.85,10.8,110,47.76572096,78
36.66,6,11,2,26.5,39.76,20.5,55,59.39889288,78
42.12,6,12,3,28.4,43.21,10.8,183.33,70.36589123,78
43.68,6,13,4,27.8,42.28,7.2,133.33,80.08229821,78
39,6,14,5,28.1,42.82,7.2,180,88.10573217,78
37.44,6,15,6,27.4,47.08,7.2,256.67,94.15027957,78
43.68,6,16,7,26.1,53.67,3.6,185,98.07667772,78
55.38,6,17,1,27.1,51.65,7.2,216.67,99.8668278,78
52.26,6,18,2,27.1,51.65,7.2,216.67,99.59235836,78
47.58,6,19,3,27.1,51.65,7.2,216.67,97.38525403,78
50.7,6,20,4,27.1,51.65,7.2,216.67,93.41541419,78
44.46,6,21,5,31.4,39.71,7.2,215,87.87674823,78
49.14,6,22,6,28.7,36.62,25.9,275,80.98095129,78
48.36,6,23,7,26.8,36.6,7.2,200,72.95683535,78
51.48,6,24,1,28.3,29.33,7.2,306.67,64.05297244,78
39.78,6,25,2,27,40.4,7.2,243.33,54.54205081,78
37.44,6,26,3,26.4,55.3,3.6,183.33,44.72613583,78
43.68,6,27,4,25.9,57.99,7.2,120,34.94230052,78
47.58,6,28,5,26.1,39.6,14.8,100,25.56739845,78
42.9,6,29,6,25.6,43.41,7.2,160,17.01913425,78
51.48,6,30,7,23.4,60.82,3.6,33.33,9.74874036,78
36.66,7,1,1,25.4,46.08,3.6,213.33,4.219768676,78
44.46,7,2,2,24.9,52.76,7.2,183.33,0.86918477,78
48.36,7,3,3,25,49.34,3.6,140,0.051893466,78
41.34,7,4,4,26.4,48.34,7.2,146.67,1.977221642,78
47.58,7,5,5,23.6,60.54,3.6,266.67,6.652890007,78
28.86,7,6,6,27.2,53.47,3.6,93.33,13.85460049,78
37.44,7,7,7,26.4,52.51,3.6,103.33,23.13465543,78
46.02,7,8,1,26.7,52.33,7.2,247,33.87168281,78
52.26,7,9,2,28.2,49.24,7.2,235,45.35025062,78
49.14,7,10,3,25.9,54.83,3.6,136.67,56.85010276,78
50.7,7,11,4,24.8,64.52,7.2,163.33,67.7238188,78
53.04,7,12,5,23.3,69.75,3.6,130,77.44830799,78
49.92,7,13,6,24.4,59.76,7.2,173.33,85.64563536,78
66.3,7,14,7,23.5,65.99,3.7,148.67,92.07761017,78
55.38,7,15,1,25.9,56.07,3.6,205,96.62356344,78
56.94,7,16,2,24.3,65.13,3.6,76.67,99.25149877,78
44.46,7,17,3,24.4,63.83,3.6,170,99.99065084,78
38.22,7,18,4,25.2,61.11,3.6,146.67,98.91017847,78
43.68,7,19,5,24.9,63.04,3.6,36.67,96.10561478,78
42.9,7,20,6,22.5,69.25,7.2,106.67,91.69252284,78
57.72,7,21,7,22.2,71.19,7.2,200,85.80576224,78
40.56,7,22,1,23.4,66.85,3.6,40,78.60271755,78
47.58,7,23,2,23.1,64.51,7.2,83.33,70.26940936,78
48.36,7,24,3,22.4,74.17,3.6,220,61.02908892,78
50.7,7,25,4,23.1,68.23,7.2,90,51.15312136,78
56.16,7,26,5,24.1,62.78,7.2,50,40.97319097,78
56.16,7,27,6,22.3,71.45,3.6,100,30.8919452,78
42.9,7,28,7,24.5,63.79,3.6,50,21.38657185,78
62.4,7,29,1,23.7,60.07,7.2,236.67,12.99769748,78
48.36,7,30,2,23.2,67.28,3.6,70,6.296256962,78
53.04,7,31,3,24.7,61.88,3.6,150,1.825337671,78
49.14,8,1,4,24.3,55.93,3.6,40,0.022675133,78
55.38,8,2,5,25.9,56.34,7.2,143.33,1.139907042,78
41.34,8,3,6,25.2,64.75,3.6,206.67,5.18167366,78
45.24,8,4,7,25.1,60.02,3.6,230,11.88593589,78
56.94,8,5,1,24.4,63.45,3.6,160,20.75513175,78
52.26,8,6,2,23,72.99,7.2,310,31.13068705,78
56.16,8,7,3,23.3,69.08,3.6,240,42.28930466,78
43.68,8,8,4,21.7,75.65,7.2,50,53.53499046,78
46.02,8,9,5,24.4,62.29,7.2,136.67,64.26669321,78
40.56,8,10,6,23.7,66.55,3.6,206.67,74.01309077,78
44.46,8,11,7,24.4,65.5,3.6,113.33,82.43725372,78
54.6,8,12,1,21.1,79.58,3.6,330,89.32062924,78
46.02,8,13,2,24.4,64.92,3.6,106.67,94.53731779,78
47.58,8,14,3,24.9,65.72,7.2,236.67,98.02754487,78
47.58,8,15,4,24.6,62.17,3.6,160,99.77573431,78
51.48,8,16,5,24.8,58.39,3.6,160,99.79531789,78
42.12,8,17,6,24.1,66.12,3.6,210,98.12019043,78
45.24,8,18,7,24.1,70.59,3.6,75,94.80170154,78
50.7,8,19,1,26,61.65,7.2,66.67,89.91005254,78
54.6,8,20,2,25.8,42.04,7.2,70,83.5395408,78
58.5,8,21,3,25.4,51.3,7.2,70,75.81777491,78
53.04,8,22,4,25.2,54.47,11.2,177.5,66.91924082,78
53.04,8,23,5,24.4,61.34,10.8,310,57.08293314,78
41.34,8,24,6,20.9,79.87,3.6,163.33,46.63186798,78
53.04,8,25,7,24.2,68.53,3.6,256.67,35.98930305,78
49.92,8,26,1,23.6,69.63,3.6,116.67,25.6832928,78
46.02,8,27,2,22.1,79.02,3.6,30,16.32958696,78
52.26,8,28,3,24.6,59.55,7.2,150,8.585120603,78
52.26,8,29,4,25.1,54.13,13,75,3.071950145,78
50.7,8,30,5,23.9,56.48,3.6,80,0.283349637,78
42.12,8,31,6,24.4,61.67,3.6,126.67,0.495142387,78
45.24,9,1,7,24.5,54.54,7.3,176,3.709418326,78
61.62,9,2,1,25.6,53.07,4,85,9.650140107,78
56.16,9,3,2,24.1,56.81,7.2,260,17.81284545,78
49.14,9,4,3,25.8,61.67,7.2,163.33,27.55207639,78
51.48,9,5,4,24.4,62.5,5.4,140,38.17959995,78
53.04,9,6,5,26.3,58.04,3.6,70,49.04795749,78
33.54,9,7,6,23.4,66.31,3.6,253.33,59.60434713,78
48.36,9,8,7,22.8,66.66,3.6,53.33,69.41253065,78
45.24,9,9,1,24,62.34,3.6,213.33,78.1496682,78
49.92,9,10,2,24.5,60.07,7.2,140,85.58862347,78
41.34,9,11,3,24.5,61.01,11.2,42.5,91.5753749,78
56.16,9,12,4,24.9,56.81,7.6,102.5,96.00801115,78
43.68,9,13,5,21.7,64.4,3.7,106,98.82041394,78
43.68,9,14,6,23.5,63.85,7.2,81,99.97128871,78
39.78,9,15,7,24.1,54.7,7.2,110,99.43802324,78
43.68,9,16,1,24.6,62.77,3.6,200,97.21475379,78
54.6,9,17,2,26,57.17,7.6,122.5,93.31456932,78
46.8,9,18,3,24.4,67.2,3.6,63.33,87.77648079,78
31.98,9,19,4,24.1,63.09,3.6,156.67,80.67811419,78
52.26,9,20,5,24.4,66.52,7.2,120,72.15458872,78
45.24,9,21,6,24.4,61.45,3.6,96.67,62.42237593,78
48.36,9,22,7,24.9,58.31,3.6,73.33,51.80406091,78
36.66,9,23,1,25.7,63.82,3.6,226.67,40.74637938,78
41.34,9,24,2,25.6,57.73,7.2,166.67,29.82107299,78
43.68,9,25,3,23.8,65.11,3.6,210,19.69814455,78
53.82,9,26,4,24.4,65.5,7.2,316.67,11.08609412,78
42.12,9,27,5,25.3,64.34,3.6,103.33,4.644012837,78
39,9,28,6,24.3,65.21,3.6,133.33,0.88299603,78
47.58,9,29,7,21.7,78.39,7.2,90,0.083081782,78
49.14,9,30,1,21.9,72.8,7.2,123.33,2.250769305,78
48.36,10,1,2,24.9,58.59,7.2,153.33,7.129743695,78
45.24,10,2,3,26.1,49.57,3.6,180,14.25913994,78
53.82,10,3,4,23.8,62.48,3.6,93.33,23.05868288,78
43.68,10,4,5,25.1,56.22,3.6,110,32.91514324,78
38.22,10,5,6,23.4,65.02,7.2,115,43.25014969,78
42.12,10,6,7,25.1,59.24,3.6,180,53.56049258,78
49.14,10,7,1,26.2,50.43,7.2,90,63.43249004,78
49.92,10,8,2,23.5,48.87,7.2,76.67,72.53804501,78
41.34,10,9,3,24.5,49.88,7.2,106.67,80.62127753,78
49.14,10,10,4,23.9,62.59,3.6,103.33,87.48272264,78
39,10,11,5,25.9,55.71,3.6,215,92.96512953,78
36.66,10,12,6,24.4,54.74,14.8,132.5,96.94239782,78
39,10,13,7,24.9,57.02,10.8,263.33,99.31181833,78
43.68,10,14,1,25.3,60.95,3.6,253.33,99.98954694,78
45.24,10,15,2,26.5,55.16,3.6,60,98.9097363,78
32.76,10,16,3,24.5,43.42,3.6,60,96.02844035,78
58.5,10,17,4,22.9,67.19,3.6,125,91.33375953,78
48.36,10,18,5,22.3,73.4,3.6,295,84.86326923,78
38.22,10,19,6,21.4,69.6,3.6,135,76.72827195,78
38.22,10,20,7,22.1,74.12,3.6,220,67.14178469,78
42.9,10,21,1,21,74.84,7.2,123.33,56.44380449,78
41.34,10,22,2,21.9,70.1,10.8,70,45.1143393,78
46.02,10,23,3,21.8,67.42,3.6,210,33.76367524,78
40.56,10,24,4,23.3,61.35,3.6,233.33,23.09225391,78
53.82,10,25,5,22.6,68.82,3.6,303.33,13.82018473,78
44.46,10,26,6,21.2,66.36,3.6,193.33,6.597222998,78
48.36,10,27,7,25,41.72,3.6,255,1.913646148,78
38.22,10,28,1,22,63.29,3.6,230,0.035521537,78
43.68,10,29,2,23.2,65.78,3.6,206.67,0.981501226,78
45.24,10,30,3,22.6,66.83,3.6,196.67,4.544681045,78
46.8,10,31,4,24.7,59.46,3.6,103.33,10.34865408,78
40.56,11,1,5,22.1,58.04,5.4,223.33,17.91832863,78
41.34,11,2,6,22.1,69.81,11.2,273.33,26.74617901,78
49.14,11,3,7,20.7,68.19,7.6,146.67,36.3413395,78
54.6,11,4,1,23,60.3,3.6,173.33,46.25775956,78
31.98,11,5,2,23.4,64,3.6,133.33,56.10448646,78
48.36,11,6,3,22.7,56.24,3.6,110,65.54428961,78
39.78,11,7,4,27.7,45.01,3.6,340,74.2867085,78
58.5,11,8,5,24,49.33,7.2,93.33,82.07970578,78
48.36,11,9,6,22.6,52.33,7.2,83.33,88.70198106,78
35.88,11,10,7,22,52.9,3.6,70,93.95664195,78
50.7,11,11,1,24.4,44.7,5.4,250,97.66663031,78
44.46,11,12,2,22.7,57.25,7.2,176.67,99.67280353,78
46.8,11,13,3,17.2,84.74,7.2,13.33,99.83631255,78
63.18,11,14,4,19.3,71.75,3.6,116.67,98.04729063,78
46.02,11,15,5,20.3,52.55,7.2,76.67,94.2413862,78
38.22,11,16,6,22.9,51.94,11.2,60,88.42408069,78
46.02,11,17,7,19.8,72.13,7.2,75,80.70008282,78
50.7,11,18,1,21,69.66,3.6,300,71.30186281,78
50.7,11,19,2,20.8,69.45,3.6,230,60.60858017,78
42.12,11,20,3,22,66.68,7.2,330,49.1456978,78
51.48,11,21,4,21.1,68.74,10.8,323.33,37.55786621,78
47.58,11,22,5,23.5,53.08,14.8,210,26.55372471,78
42.12,11,23,6,21.4,66.04,3.6,110,16.82986825,78
41.34,11,24,7,27.1,30.12,0,150,8.989241898,78
42.12,11,25,1,19.9,55.33,7.2,320,3.472820145,78
42.12,11,26,2,20.6,66.08,3.6,270,0.52026737,78
50.7,11,27,3,22.3,58.41,7.2,140,0.166269934,78
38.22,11,28,4,20.9,61.54,7.2,335,2.26833168,78
48.36,11,29,5,21.8,56.8,3.6,113.33,6.553759979,78
37.44,11,30,6,23.4,48.07,10.8,313.33,12.67115194,78
42.12,12,1,7,21.9,55.02,3.6,210,20.23463222,78
53.04,12,2,1,21.7,39.53,3.6,123.33,28.85485081,78
40.56,12,3,2,21.5,59.09,3.6,305,38.15636046,78
48.36,12,4,3,21.4,50.42,7.6,266.67,47.78453734,78
39,12,5,4,20.8,55.66,3.7,133,57.4062436,78
46.02,12,6,5,23.7,37.95,7.6,144,66.70763693,78
34.32,12,7,6,19.2,43.63,3.6,140,75.39105942,78
54.6,12,8,7,19.2,54.57,3.6,300,83.17181637,78
45.24,12,9,1,19.7,56.56,7.2,230,89.77543465,78
45.24,12,10,2,18.2,54.12,14.8,320,94.93662275,78
51.48,12,11,3,15,57.92,3.6,105,98.40211801,78
46.02,12,12,4,14.6,67.17,3.6,70,99.94016291,78
45.24,12,13,5,17.4,64.38,3.6,185,99.35884135,78
39.78,12,14,6,19.8,40.3,14.8,122.25,96.53359131,78
45.24,12,15,7,19.1,51.68,7.2,300,91.4410548,78
40.56,12,16,1,15.5,61.17,3.6,185,84.19278964,78
51.48,12,17,2,15.4,66.86,3.6,330,75.05954044,78
46.02,12,18,3,14.8,52.28,7.2,95,64.47624846,78
42.9,12,19,4,17.9,51.05,3.6,100,53.02084648,78
45.24,12,20,5,15.4,82.24,3.6,160,41.36604874,78
39.78,12,21,6,13.6,89.4,7.2,206.67,30.21113149,78
46.8,12,22,7,13.8,69.55,7.2,95,20.20722133,78
42.9,12,23,1,17.9,57.9,3.6,170,11.89202526,78
28.86,12,24,2,18.8,60.03,7.2,160,5.647011023,78
24.18,12,25,3,23.4,39.2,22.3,213.33,1.682959647,78
39.78,12,26,4,18.3,53.27,10.8,196.67,0.051583863,78
37.44,12,27,5,18.8,55.17,7.2,180,0.674750666,78
32.76,12,28,6,17.6,67.28,10.8,316.67,3.380583024,78
37.44,12,29,7,16.9,64.81,3.6,290,7.937205169,78
36.66,12,30,1,19,55.66,11.2,230,14.07859339,78
32.76,12,31,2,18,58.36,7.2,250,21.5210024,78
52.92,1,1,7,17.4,72.96,3.6,360,7.032391637,98
86.24,1,2,1,22.6,42.87,7.6,91.5,13.22052359,98
66.64,1,3,2,19.8,51.65,7.2,94.67,21.20271523,98
62.72,1,4,3,19.9,47.11,7.2,90,30.73469575,98
69.58,1,5,4,17.1,65.32,3.6,90,41.43888597,98
73.5,1,6,5,16.9,63.4,7.2,90,52.8035611,98
67.62,1,7,6,17.1,42.04,0,90,64.20607349,98
69.58,1,8,7,14.3,59.77,3.6,120,74.96235011,98
71.54,1,9,1,18.7,38.02,16.6,97.5,84.39703693,98
83.3,1,10,2,17.1,49.73,7.2,83.33,91.92100282,98
84.28,1,11,3,17.7,51.34,7.2,210,97.09890393,98
65.66,1,12,4,19.6,47.96,7.2,116.67,99.69139986,98
77.42,1,13,5,19.8,45.13,9.4,87.5,99.66398364,98
75.46,1,14,6,17.9,54.87,7.2,150,97.1642058,98
89.18,1,15,7,23,29.57,7.2,255,92.47731605,98
79.38,1,16,1,18.5,55.48,7.2,280,85.97409711,98
77.42,1,17,2,18.9,44.1,7.6,194.67,78.06335926,98
73.5,1,18,3,15.8,79.78,3.6,190,69.15680653,98
79.38,1,19,4,19.7,55.71,10.8,283.33,59.6483387,98
77.42,1,20,5,21.6,38.84,14.8,230,49.90549804,98
73.5,1,21,6,18.2,49.86,10.8,163.33,40.26872939,98
78.4,1,22,7,14.1,39.6,3.6,60,31.05423685,98
83.3,1,23,1,19,41.27,7.2,95,22.55757998,98
68.6,1,24,2,24.9,26.42,10.8,170,15.05666842,98
78.4,1,25,3,15.8,64.55,10.8,250,8.813672974,98
75.46,1,26,4,22.9,37.94,7.2,130,4.075289132,98
83.3,1,27,5,24.8,30.64,7.2,245,1.070031415,98
64.68,1,28,6,18.5,45.68,7.2,179.67,0.000448786,98
87.22,1,29,7,18.1,44.01,7.2,92.5,1.028080118,98
75.46,1,30,1,17.6,53.8,3.6,73.33,4.250177845,98
70.56,1,31,2,21.7,48.59,7.2,280,9.669844648,98
82.32,2,1,3,16.4,73.39,7.2,170,17.16475266,98
67.62,2,2,4,11,88.77,3.4,90,26.46286412,98
79.38,2,3,5,21,43.87,11.2,110,37.13492244,98
63.7,2,4,6,16.1,68.35,7.2,90,48.61152376,98
57.82,2,5,7,22.1,39.29,11.2,193.33,60.2270225,98
64.68,2,6,1,18.7,54.85,7.9,306,71.28481084,98
69.58,2,7,2,22.1,37.42,22.3,152.5,81.13151873,98
72.52,2,8,3,21.3,45.33,3.6,105,89.22440576,98
75.46,2,9,4,22.5,43.06,7.2,100,95.17816714,98
78.4,2,10,5,27.4,31.66,7.2,30,98.78371932,98
71.54,2,11,6,22.85,51.98,8.09,180,99.99958339,98
72.52,2,12,7,24,33.75,7.6,218.25,98.92316982,98
71.54,2,13,1,23.3,42.14,14.8,180,95.75254742,98
81.34,2,14,2,20.2,40.39,18.4,153.33,90.74880687,98
63.7,2,15,3,19.8,44.08,14.8,156.67,84.20598103,98
65.66,2,16,4,18,51.94,18,136.67,76.43136871,98
69.58,2,17,5,18.9,51.13,10.8,150,67.73557067,98
75.46,2,18,6,22.85,51.98,8.09,150,58.42949132,98
83.3,2,19,7,19.7,51.46,22.3,184,48.82513628,98
66.64,2,20,1,19.2,56.83,7.2,140,39.23778539,98
78.4,2,21,2,21.4,26.46,16.6,108,29.98824739,98
63.7,2,22,3,12.6,57.38,3.6,100,21.40461269,98
81.34,2,23,4,22,49.44,7.2,123.33,13.82274369,98
76.44,2,24,5,21.7,45,7.2,150,7.583745438,98
56.84,2,25,6,21.4,36.59,7.6,136.67,3.025464078,98
67.62,2,26,7,16.6,53.04,3.6,80,0.464631594,98
81.34,2,27,1,24.1,38.67,14.8,156.67,0.167535499,98
92.12,2,28,2,22.7,38.82,11.2,167.14,2.31043196,98
79.38,3,1,3,23.5,35.39,9.4,240,6.935751783,98
92.12,3,2,4,23.1,48.04,7.2,66.67,13.91474203,98
71.54,3,3,5,20.6,51.39,9.4,90,22.9291318,98
63.7,3,4,6,19.2,57.51,7.2,90,33.48178743,98
77.42,3,5,7,22.8,38.19,13,173.8,44.93908122,98
62.72,3,6,1,21.1,49.04,3.6,90,56.59824988,98
61.74,3,7,2,23.1,50.49,7.2,153.33,67.76528571,98
49.98,3,8,3,21.7,51.17,20.5,163.33,77.82620411,98
72.52,3,9,4,23.1,52.81,7.2,133.33,86.29773977,98
76.44,3,10,5,22.4,46.7,9.4,120,92.85077505,98
76.44,3,11,6,19.9,57.7,14.8,123.33,97.30781056,98
56.84,3,12,7,23.7,34.68,3.6,215,99.62166245,98
51.94,3,13,1,20.4,54.5,7.2,110,99.84497504,98
72.52,3,14,2,19.9,42.84,7.2,100,98.0993425,98
61.74,3,15,3,19.7,52.06,7.2,90,94.55006478,98
71.54,3,16,4,17.1,56,7.2,90,89.38922751,98
66.64,3,17,5,20.9,41.88,7.2,87,82.82697917,98
75.46,3,18,6,21.6,43.96,7.6,119.5,75.08916758,98
